action,first_h,scale,target_bin,risk_bin,plane,all_wf_present,WF1_n,WF1_E_R_lower,WF1_E_R_upper,WF1_ambiguity_gap_R,WF2_n,WF2_E_R_lower,WF2_E_R_upper,WF2_ambiguity_gap_R,WF3_n,WF3_E_R_lower,WF3_E_R_upper,WF3_ambiguity_gap_R,min_n_across_wf,min_E_R_lower_across_wf,max_ambiguity_gap_R_across_wf,sample_gate,positive_3_of_3,ambiguity_gate,robust_positive_geometry,rr_bin
OUTWARD,5,1.2,>=5,0.25-0.5,target_x_risk,True,24,-1.0,-1.0,0.0,70,1.8096352274378724,1.8096352274378724,0.0,38,-1.0,-1.0,0.0,24,-1.0,0.0,False,False,True,False,
OUTWARD,5,1.2,3-5,0.5-1,target_x_risk,True,221,-0.26475049785288274,-0.26475049785288274,0.0,248,-0.35423269057148304,-0.33092760582572034,0.023305084745762712,228,-0.3540776223348391,-0.3540776223348391,0.0,221,-0.35423269057148304,0.023305084745762712,True,False,True,False,
OUTWARD,5,1.2,3-5,0.25-0.5,target_x_risk,True,55,-0.27963485512129377,-0.27963485512129377,0.0,81,-0.029041353383458673,-0.029041353383458673,0.0,73,0.3024086548275157,0.3024086548275157,0.0,55,-0.27963485512129377,0.0,False,False,True,False,
OUTWARD,5,1.2,>=5,>=3,target_x_risk,True,49,0.26472644422326863,0.26472644422326863,0.0,15,-0.7534666170735917,-0.7534666170735917,0.0,22,-1.0,-1.0,0.0,15,-1.0,0.0,False,False,True,False,
OUTWARD,5,1.2,>=5,0.5-1,target_x_risk,True,164,0.6948575729938393,0.6948575729938393,0.0,152,-0.35442557306835676,-0.35442557306835676,0.0,174,-0.7733384988849453,-0.7733384988849453,0.0,152,-0.7733384988849453,0.0,False,False,True,False,
OUTWARD,5,1.2,3-5,1-2,target_x_risk,True,332,-0.0956949749987914,-0.0956949749987914,0.0,324,-0.08118631569980884,-0.06882858308047096,0.01235773261933787,388,-0.28163639773317983,-0.28163639773317983,0.0,324,-0.28163639773317983,0.01235773261933787,True,False,True,False,
OUTWARD,5,1.2,2-3,2-3,target_x_risk,True,57,-0.1937660388194065,-0.1937660388194065,0.0,45,-0.015089988206456014,-0.015089988206456014,0.0,41,0.42433934165116355,0.42433934165116355,0.0,41,-0.1937660388194065,0.0,False,False,True,False,
OUTWARD,5,1.2,3-5,<0.25,target_x_risk,True,47,-1.0,-1.0,0.0,20,-1.0,-1.0,0.0,15,0.3333333333333333,0.3333333333333333,0.0,15,-1.0,0.0,False,False,True,False,
OUTWARD,5,1.2,1-2,2-3,target_x_risk,True,98,0.10476103851976401,0.10476103851976401,0.0,78,-0.16635256207571647,-0.16635256207571647,0.0,47,-0.12847928027630245,-0.12847928027630245,0.0,47,-0.16635256207571647,0.0,False,False,True,False,
OUTWARD,5,1.2,<0.5,0.5-1,target_x_risk,True,7,-0.008571428571428579,0.3723857963917235,0.38095722496315204,3,0.3694037367255141,0.3694037367255141,0.0,11,0.42742886163916133,0.42742886163916133,0.0,3,-0.008571428571428579,0.38095722496315204,False,False,False,False,
OUTWARD,5,1.2,1-2,<0.25,target_x_risk,True,19,0.19736842105263158,0.19736842105263158,0.0,34,1.1470588235294117,1.1470588235294117,0.0,23,-1.0,-1.0,0.0,19,-1.0,0.0,False,False,True,False,
OUTWARD,5,1.2,3-5,2-3,target_x_risk,True,33,-0.1834705710120209,-0.1834705710120209,0.0,25,-0.3795923354840815,-0.3795923354840815,0.0,49,-0.2406500757307209,-0.2406500757307209,0.0,25,-0.3795923354840815,0.0,False,False,True,False,
OUTWARD,5,1.2,2-3,0.25-0.5,target_x_risk,True,99,-0.09098639455782306,-0.09098639455782306,0.0,73,-0.5684931506849316,-0.5684931506849316,0.0,45,-0.36482901818199526,-0.36482901818199526,0.0,45,-0.5684931506849316,0.0,False,False,True,False,
OUTWARD,5,1.2,3-5,>=3,target_x_risk,True,6,0.18569947796675992,0.18569947796675992,0.0,17,-0.444335122242099,-0.444335122242099,0.0,11,0.3107123126012247,0.3107123126012247,0.0,6,-0.444335122242099,0.0,False,False,True,False,
OUTWARD,5,1.2,0.5-1,0.5-1,target_x_risk,True,143,0.21407981060850353,0.21407981060850353,0.0,118,0.14314499299186384,0.2879733284981654,0.1448283355063016,215,-0.22209814706361447,-0.11705938737369201,0.10503875968992248,118,-0.22209814706361447,0.1448283355063016,False,False,True,False,
OUTWARD,5,1.2,0.5-1,2-3,target_x_risk,True,49,-0.2038678450385553,-0.1482092179513568,0.05565862708719852,47,0.24128592566127566,0.24128592566127566,0.0,29,0.2822516790963447,0.2822516790963447,0.0,29,-0.2038678450385553,0.05565862708719852,False,False,True,False,
OUTWARD,5,1.2,1-2,>=3,target_x_risk,True,28,0.2733741223762232,0.3122707089296263,0.03889658655340309,34,0.27927573522064764,0.27927573522064764,0.0,34,0.3767442560555267,0.3767442560555267,0.0,28,0.2733741223762232,0.03889658655340309,False,True,True,False,
OUTWARD,5,1.2,>=5,<0.25,target_x_risk,True,11,-1.0,-1.0,0.0,30,-1.0,-1.0,0.0,32,-1.0,-1.0,0.0,11,-1.0,0.0,False,False,True,False,
OUTWARD,5,1.2,2-3,<0.25,target_x_risk,True,20,-0.45,-0.45,0.0,29,-1.0,-1.0,0.0,36,-0.6083333333333333,-0.6083333333333333,0.0,20,-1.0,0.0,False,False,True,False,
INWARD,5,0.2,>=5,<0.25,target_x_risk,True,10,2.78,2.78,0.0,28,-1.0,-1.0,0.0,22,-1.0,-1.0,0.0,10,-1.0,0.0,False,False,True,False,
INWARD,5,0.2,>=5,0.5-1,target_x_risk,True,30,-1.0,-1.0,0.0,27,-1.0,-1.0,0.0,14,-1.0,-1.0,0.0,14,-1.0,0.0,False,False,True,False,
INWARD,5,0.2,3-5,1-2,target_x_risk,True,7,-1.0,-1.0,0.0,10,-1.0,-1.0,0.0,24,0.03559027777777779,0.03559027777777779,0.0,7,-1.0,0.0,False,False,True,False,
INWARD,5,0.4,>=5,0.5-1,target_x_risk,True,74,-0.8470339375706044,-0.8470339375706044,0.0,79,-0.014221758616903456,-0.014221758616903456,0.0,71,-0.8421052631578947,-0.8421052631578947,0.0,71,-0.8470339375706044,0.0,False,False,True,False,
INWARD,5,0.4,>=5,>=3,target_x_risk,True,6,-1.0,-1.0,0.0,7,-1.0,-1.0,0.0,1,-1.0,-1.0,0.0,1,-1.0,0.0,False,False,True,False,
INWARD,5,0.4,>=5,1-2,target_x_risk,True,43,-1.0,-1.0,0.0,43,-0.8888888888888888,-0.8888888888888888,0.0,30,-0.7960526315789473,-0.7960526315789473,0.0,30,-1.0,0.0,False,False,True,False,
INWARD,5,0.4,2-3,<0.25,target_x_risk,True,22,0.8186258186278866,0.8186258186278866,0.0,26,-1.0,-1.0,0.0,20,-1.0,-1.0,0.0,20,-1.0,0.0,False,False,True,False,
INWARD,5,0.4,3-5,0.5-1,target_x_risk,True,64,-1.0,-1.0,0.0,98,-0.768888888888889,-0.768888888888889,0.0,132,-0.7012310606060607,-0.7012310606060607,0.0,64,-1.0,0.0,False,False,True,False,
INWARD,5,0.4,>=5,<0.25,target_x_risk,True,35,0.11176470588235286,0.11176470588235286,0.0,54,-1.0,-1.0,0.0,36,-0.14411808337041,-0.14411808337041,0.0,35,-1.0,0.0,False,False,True,False,
INWARD,5,0.4,3-5,0.25-0.5,target_x_risk,True,132,-1.0,-1.0,0.0,77,-1.0,-0.796875,0.203125,110,-0.5153721682847896,-0.5153721682847896,0.0,77,-1.0,0.203125,False,False,True,False,
INWARD,5,0.4,2-3,0.5-1,target_x_risk,True,41,-0.7863247863247864,-0.7863247863247864,0.0,81,-0.235,-0.235,0.0,63,-0.38016528925619836,-0.38016528925619836,0.0,41,-0.7863247863247864,0.0,False,False,True,False,
INWARD,5,0.4,>=5,0.25-0.5,target_x_risk,True,62,-1.0,-1.0,0.0,75,-1.0,-1.0,0.0,52,-1.0,-1.0,0.0,52,-1.0,0.0,False,False,True,False,
INWARD,5,0.4,3-5,<0.25,target_x_risk,True,36,-1.0,-1.0,0.0,61,-0.554609617169823,-0.554609617169823,0.0,32,-1.0,-1.0,0.0,32,-1.0,0.0,False,False,True,False,
INWARD,5,0.4,3-5,1-2,target_x_risk,True,33,-0.3692376275331236,-0.3692376275331236,0.0,36,-0.7402715414218002,-0.7402715414218002,0.0,63,-0.25151429786858676,-0.25151429786858676,0.0,33,-0.7402715414218002,0.0,False,False,True,False,
INWARD,5,0.4,2-3,0.25-0.5,target_x_risk,True,70,-0.532608695652174,-0.532608695652174,0.0,52,-0.09666420824580615,-0.09666420824580615,0.0,39,1.0635045009527564,1.0635045009527564,0.0,39,-0.532608695652174,0.0,False,False,True,False,
INWARD,5,0.4,1-2,1-2,target_x_risk,True,21,0.10708333333333338,0.10708333333333338,0.0,19,-0.08243775133543342,-0.08243775133543342,0.0,12,0.08273809523809524,0.08273809523809524,0.0,12,-0.08243775133543342,0.0,False,False,True,False,
INWARD,5,0.4,>=5,2-3,target_x_risk,True,16,-0.76,-0.76,0.0,3,0.8401015228426396,0.8401015228426396,0.0,22,-1.0,-1.0,0.0,3,-1.0,0.0,False,False,True,False,
INWARD,5,0.8,3-5,1-2,target_x_risk,True,242,-0.16779406919395456,-0.16779406919395456,0.0,215,-0.29830307417069535,-0.29830307417069535,0.0,286,0.05308137256068,0.05308137256068,0.0,215,-0.29830307417069535,0.0,True,False,True,False,
INWARD,5,0.8,1-2,0.5-1,target_x_risk,True,394,-0.15587759556047628,-0.15587759556047628,0.0,336,0.24945800983480154,0.24945800983480154,0.0,232,-0.33980572572953527,-0.33980572572953527,0.0,232,-0.33980572572953527,0.0,True,False,True,False,
INWARD,5,0.8,2-3,0.5-1,target_x_risk,True,432,-0.4272131324521116,-0.4272131324521116,0.0,419,0.0934193512424004,0.0934193512424004,0.0,373,-0.202093007777847,-0.202093007777847,0.0,373,-0.4272131324521116,0.0,True,False,True,False,
INWARD,5,0.8,3-5,0.5-1,target_x_risk,True,495,-0.23181229634786377,-0.23181229634786377,0.0,521,-0.2823516172437113,-0.2823516172437113,0.0,547,-0.21680623287999007,-0.21680623287999007,0.0,495,-0.2823516172437113,0.0,True,False,True,False,
INWARD,5,0.8,>=5,0.5-1,target_x_risk,True,323,-0.925,-0.925,0.0,365,-0.3183531717186103,-0.3183531717186103,0.0,384,-0.7059215277533896,-0.7059215277533896,0.0,323,-0.925,0.0,True,False,True,False,
INWARD,5,0.8,>=5,<0.25,target_x_risk,True,98,-0.5056689342403629,-0.5056689342403629,0.0,112,-1.0,-1.0,0.0,98,2.8967895715529246,2.8967895715529246,0.0,98,-1.0,0.0,False,False,True,False,
INWARD,5,0.8,1-2,1-2,target_x_risk,True,153,0.013519235831056164,0.013519235831056164,0.0,201,-0.07638347387314066,-0.06673435106612312,0.009649122807017544,136,-0.11551248201756703,-0.06633215414871457,0.04918032786885246,136,-0.11551248201756703,0.04918032786885246,False,False,True,False,
INWARD,5,0.8,3-5,<0.25,target_x_risk,True,84,-1.0,-1.0,0.0,74,-0.6328538736129621,-0.6328538736129621,0.0,97,-1.0,-1.0,0.0,74,-1.0,0.0,False,False,True,False,
INWARD,5,0.8,0.5-1,1-2,target_x_risk,True,59,-0.2404652376950571,-0.2404652376950571,0.0,97,0.06202126907127222,0.06202126907127222,0.0,59,0.2055262788605957,0.2055262788605957,0.0,59,-0.2404652376950571,0.0,False,False,True,False,
INWARD,5,0.8,2-3,1-2,target_x_risk,True,208,-0.3014247653523502,-0.3014247653523502,0.0,168,-0.09093686630844275,-0.09093686630844275,0.0,169,-0.1772650563541825,-0.1772650563541825,0.0,168,-0.3014247653523502,0.0,False,False,True,False,
INWARD,5,0.8,3-5,>=3,target_x_risk,True,8,0.16151646707633371,0.16151646707633371,0.0,7,0.28840836582772067,0.28840836582772067,0.0,2,-0.04545454545454547,-0.04545454545454547,0.0,2,-0.04545454545454547,0.0,False,False,True,False,
INWARD,5,0.8,2-3,0.25-0.5,target_x_risk,True,105,-0.02698122042983353,-0.02698122042983353,0.0,99,-0.5034722222222222,-0.5034722222222222,0.0,112,-0.13923995807515646,-0.13923995807515646,0.0,99,-0.5034722222222222,0.0,False,False,True,False,
INWARD,5,0.8,>=5,0.25-0.5,target_x_risk,True,180,-0.6003710811060401,-0.6003710811060401,0.0,152,-1.0,-1.0,0.0,176,-0.8113207547169812,-0.8113207547169812,0.0,152,-1.0,0.0,False,False,True,False,
INWARD,5,0.8,>=5,>=3,target_x_risk,True,23,-0.3999473915323319,-0.3999473915323319,0.0,31,-1.0,-1.0,0.0,6,-1.0,-1.0,0.0,6,-1.0,0.0,False,False,True,False,
INWARD,5,0.8,>=5,1-2,target_x_risk,True,233,-0.6216186708014412,-0.6216186708014412,0.0,260,-0.6186215634628904,-0.6186215634628904,0.0,235,-0.5940659089213757,-0.5940659089213757,0.0,233,-0.6216186708014412,0.0,True,False,True,False,
INWARD,5,0.8,1-2,2-3,target_x_risk,True,8,0.12430555555555556,0.12430555555555556,0.0,23,0.09699974574116448,0.09699974574116448,0.0,18,0.08551032414946234,0.08551032414946234,0.0,8,0.08551032414946234,0.0,False,True,True,False,
INWARD,5,0.8,3-5,0.25-0.5,target_x_risk,True,184,-0.488230234118136,-0.488230234118136,0.0,228,-0.7539415559001127,-0.7539415559001127,0.0,189,-0.811231884057971,-0.811231884057971,0.0,184,-0.811231884057971,0.0,False,False,True,False,
INWARD,5,0.8,0.5-1,0.25-0.5,target_x_risk,True,25,-0.88,-0.88,0.0,33,1.6367055762040503,1.6367055762040503,0.0,11,1.5,1.5,0.0,11,-0.88,0.0,False,False,True,False,
INWARD,5,0.8,2-3,<0.25,target_x_risk,True,30,-1.0,-1.0,0.0,37,-0.30180180180180183,-0.30180180180180183,0.0,34,-0.592436974789916,-0.592436974789916,0.0,30,-1.0,0.0,False,False,True,False,
INWARD,5,0.8,2-3,2-3,target_x_risk,True,31,0.09387045772301418,0.09387045772301418,0.0,9,0.9251671122994652,0.9251671122994652,0.0,20,-0.5990595163521969,-0.5990595163521969,0.0,9,-0.5990595163521969,0.0,False,False,True,False,
INWARD,5,0.8,0.5-1,0.5-1,target_x_risk,True,95,-0.4973038365143629,-0.4783563858596804,0.018947450654682486,94,-0.1580545163724159,-0.1580545163724159,0.0,56,0.09519309391668555,0.09519309391668555,0.0,56,-0.4973038365143629,0.018947450654682486,False,False,True,False,
INWARD,5,0.8,1-2,<0.25,target_x_risk,True,26,-1.0,-1.0,0.0,32,-1.0,-1.0,0.0,32,-1.0,-1.0,0.0,26,-1.0,0.0,False,False,True,False,
INWARD,5,0.8,<0.5,0.5-1,target_x_risk,True,19,-0.11863487819370172,-0.04456080411962766,0.07407407407407407,26,-0.1387820512820513,-0.08750000000000004,0.05128205128205128,32,0.11429417171566772,0.11429417171566772,0.0,19,-0.1387820512820513,0.07407407407407407,False,False,True,False,
INWARD,5,0.8,>=5,2-3,target_x_risk,True,34,-0.8320000000000001,-0.8320000000000001,0.0,36,0.006966248496974387,0.006966248496974387,0.0,67,-0.8733151006570081,-0.8733151006570081,0.0,34,-0.8733151006570081,0.0,False,False,True,False,
INWARD,5,0.8,2-3,>=3,target_x_risk,True,4,-0.2692307692307692,-0.2692307692307692,0.0,4,0.10225449684005836,0.10225449684005836,0.0,3,-0.125,-0.125,0.0,3,-0.2692307692307692,0.0,False,False,True,False,
INWARD,5,1.2,>=5,1-2,target_x_risk,True,498,-0.5790913090952896,-0.5790913090952896,0.0,636,-0.4133423478797063,-0.4133423478797063,0.0,524,-0.6947686976630908,-0.6947686976630908,0.0,498,-0.6947686976630908,0.0,True,False,True,False,
INWARD,5,1.2,1-2,0.5-1,target_x_risk,True,270,-0.13359928235085852,-0.10625553235085852,0.02734375,282,-0.3589956301468935,-0.3589956301468935,0.0,202,0.1550713925606844,0.1550713925606844,0.0,202,-0.3589956301468935,0.02734375,True,False,True,False,
INWARD,5,1.2,3-5,0.5-1,target_x_risk,True,417,-0.32262888393254785,-0.32262888393254785,0.0,445,-0.4249859822554048,-0.4249859822554048,0.0,349,-0.3440640888262593,-0.3440640888262593,0.0,349,-0.4249859822554048,0.0,True,False,True,False,
INWARD,5,1.2,2-3,1-2,target_x_risk,True,556,-0.17474047662205555,-0.17474047662205555,0.0,480,-0.11300972597867984,-0.1065780919839706,0.006431633994709226,561,-0.11310084852121739,-0.11310084852121739,0.0,480,-0.17474047662205555,0.006431633994709226,True,False,True,False,
INWARD,5,1.2,3-5,0.25-0.5,target_x_risk,True,121,-0.33760683760683763,-0.33760683760683763,0.0,90,-0.2610441767068273,-0.2610441767068273,0.0,117,0.28134556574923547,0.28134556574923547,0.0,90,-0.33760683760683763,0.0,False,False,True,False,
INWARD,5,1.2,3-5,1-2,target_x_risk,True,587,-0.16687734369048438,-0.15706607815569026,0.009811265534794104,575,-0.19028257799014217,-0.19028257799014217,0.0,828,-0.03211276130601411,-0.03211276130601411,0.0,575,-0.19028257799014217,0.009811265534794104,True,False,True,False,
INWARD,5,1.2,1-2,1-2,target_x_risk,True,617,-0.1216303277342463,-0.1216303277342463,0.0,539,0.02172029449523948,0.03816130029794741,0.01644100580270793,576,0.018780617784069087,0.03063832529395051,0.011857707509881422,539,-0.1216303277342463,0.01644100580270793,True,False,True,False,
INWARD,5,1.2,>=5,0.5-1,target_x_risk,True,270,-0.28648747682664577,-0.28648747682664577,0.0,389,-0.2975084845521414,-0.2975084845521414,0.0,353,-0.28632290623793794,-0.28632290623793794,0.0,270,-0.2975084845521414,0.0,True,False,True,False,
INWARD,5,1.2,0.5-1,1-2,target_x_risk,True,227,0.04821240668345635,0.05487907335012302,0.006666666666666667,240,0.2473624866464923,0.2473624866464923,0.0,232,0.11216208221271146,0.1187410295811325,0.006578947368421052,227,0.04821240668345635,0.006666666666666667,True,True,True,True,
INWARD,5,1.2,3-5,2-3,target_x_risk,True,71,-0.3778090109848144,-0.3778090109848144,0.0,79,0.5064066367377259,0.5064066367377259,0.0,35,-0.2221538412867828,-0.2221538412867828,0.0,35,-0.3778090109848144,0.0,False,False,True,False,
INWARD,5,1.2,1-2,2-3,target_x_risk,True,37,-0.3123010842042835,-0.3123010842042835,0.0,50,0.0723939174009903,0.10276428777136067,0.03037037037037037,55,0.050254615155311703,0.050254615155311703,0.0,37,-0.3123010842042835,0.03037037037037037,False,False,True,False,
INWARD,5,1.2,>=5,>=3,target_x_risk,True,36,-0.06475870871762446,-0.06475870871762446,0.0,46,-0.8553402537485583,-0.8553402537485583,0.0,26,-0.8585537157428306,-0.8585537157428306,0.0,26,-0.8585537157428306,0.0,False,False,True,False,
INWARD,5,1.2,2-3,2-3,target_x_risk,True,66,0.0031990040610730295,0.0031990040610730295,0.0,32,-0.022241270410857387,-0.022241270410857387,0.0,51,-0.040204645696449416,-0.040204645696449416,0.0,32,-0.040204645696449416,0.0,False,False,True,False,
INWARD,5,1.2,<0.5,>=3,target_x_risk,True,3,-0.2562962962962963,-0.2562962962962963,0.0,11,-0.4324266755537853,-0.4324266755537853,0.0,4,-0.17518939393939392,0.07728202424467451,0.25247141818406843,3,-0.4324266755537853,0.25247141818406843,False,False,False,False,
INWARD,5,1.2,2-3,>=3,target_x_risk,True,11,0.4071719323428308,0.4071719323428308,0.0,14,0.39817059607663796,0.39817059607663796,0.0,6,-0.5625,-0.5625,0.0,6,-0.5625,0.0,False,False,True,False,
INWARD,5,1.2,1-2,>=3,target_x_risk,True,8,0.03553865513175275,0.03553865513175275,0.0,9,0.033353533835841706,0.033353533835841706,0.0,7,0.09310614197832241,0.09310614197832241,0.0,7,0.033353533835841706,0.0,False,True,True,False,
INWARD,5,1.2,3-5,<0.25,target_x_risk,True,69,-1.0,-1.0,0.0,31,-1.0,-1.0,0.0,21,-1.0,-1.0,0.0,21,-1.0,0.0,False,False,True,False,
INWARD,5,1.2,>=5,0.25-0.5,target_x_risk,True,149,-0.09768761752723426,-0.09768761752723426,0.0,135,-1.0,-1.0,0.0,115,-1.0,-1.0,0.0,115,-1.0,0.0,False,False,True,False,
INWARD,5,1.2,2-3,0.25-0.5,target_x_risk,True,70,0.12142857142857143,0.12142857142857143,0.0,62,0.2895559871694632,0.4964525388936011,0.20689655172413793,57,0.4229672984695874,0.4229672984695874,0.0,57,0.12142857142857143,0.20689655172413793,False,True,True,False,
INWARD,5,1.2,2-3,0.5-1,target_x_risk,True,298,-0.1838329445033634,-0.1838329445033634,0.0,249,-0.08169240871487714,-0.06743169976005395,0.014260708954823191,274,0.1692508469737314,0.1692508469737314,0.0,249,-0.1838329445033634,0.014260708954823191,True,False,True,False,
INWARD,5,1.2,>=5,<0.25,target_x_risk,True,51,-1.0,-1.0,0.0,95,-1.0,-1.0,0.0,53,-1.0,-1.0,0.0,51,-1.0,0.0,False,False,True,False,
INWARD,5,1.2,>=5,2-3,target_x_risk,True,72,-0.6084820647522218,-0.6084820647522218,0.0,114,-0.10829298553875236,-0.10829298553875236,0.0,112,-0.8653397630701376,-0.8653397630701376,0.0,72,-0.8653397630701376,0.0,False,False,True,False,
INWARD,5,1.2,<0.5,1-2,target_x_risk,True,81,0.11081976907140305,0.11081976907140305,0.0,91,0.1152722862742493,0.1152722862742493,0.0,82,-0.01905075949416227,0.015778300334897553,0.03482905982905983,81,-0.01905075949416227,0.03482905982905983,False,False,True,False,
INWARD,5,1.2,0.5-1,0.5-1,target_x_risk,True,65,-0.09828470051297068,-0.07059227263305012,0.027692427879920555,56,-0.007183928006137652,-0.007183928006137652,0.0,63,-0.40237659166230594,-0.40237659166230594,0.0,56,-0.40237659166230594,0.027692427879920555,False,False,True,False,
INWARD,5,1.2,1-2,0.25-0.5,target_x_risk,True,31,-1.0,-1.0,0.0,23,-1.0,-1.0,0.0,36,-0.7731481481481481,-0.7731481481481481,0.0,23,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.4,2-3,0.5-1,target_x_risk,True,18,-1.0,-1.0,0.0,4,0.25,0.25,0.0,14,-1.0,-1.0,0.0,4,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.4,2-3,0.25-0.5,target_x_risk,True,20,-1.0,-1.0,0.0,23,-1.0,-1.0,0.0,47,-1.0,-1.0,0.0,20,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.4,3-5,1-2,target_x_risk,True,2,-1.0,-1.0,0.0,2,-1.0,-1.0,0.0,2,-1.0,-1.0,0.0,2,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.4,1-2,0.5-1,target_x_risk,True,29,0.6516672982190224,0.6516672982190224,0.0,15,0.6342592592592593,0.6342592592592593,0.0,7,0.6714285714285715,0.6714285714285715,0.0,7,0.6342592592592593,0.0,False,True,True,False,
OUTWARD,8,0.4,2-3,<0.25,target_x_risk,True,16,-1.0,-1.0,0.0,34,-1.0,-1.0,0.0,22,0.25,0.25,0.0,16,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.4,1-2,0.25-0.5,target_x_risk,True,27,-1.0,-1.0,0.0,23,-0.810456157531708,-0.810456157531708,0.0,41,-0.0789021434779468,-0.0789021434779468,0.0,23,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.4,3-5,0.25-0.5,target_x_risk,True,18,-1.0,-1.0,0.0,13,-1.0,-1.0,0.0,17,0.8657407407407408,0.8657407407407408,0.0,13,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.4,3-5,<0.25,target_x_risk,True,10,-1.0,-1.0,0.0,12,-1.0,-1.0,0.0,33,-1.0,-1.0,0.0,10,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.4,1-2,<0.25,target_x_risk,True,32,-1.0,-1.0,0.0,14,-1.0,-1.0,0.0,13,-0.23076923076923078,-0.23076923076923078,0.0,13,-1.0,0.0,False,False,True,False,
OUTWARD,8,0.8,2-3,0.5-1,target_x_risk,True,241,-0.020532539214177553,-0.020532539214177553,0.0,250,0.13135085497023258,0.15169399222513452,0.02034313725490196,192,-0.6182229190429527,-0.6182229190429527,0.0,192,-0.6182229190429527,0.02034313725490196,False,False,True,False,
